"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Nicaragua","NIC","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17556045822.7152","17522815476.9075","17590514274.9447","17521394803.5651","18106210973.2549","19176633496.798","20393250588.3473","21202179651.9795","21989137024.079","23536286210.2721","24501648230.8576","25227103687.584","25417300629.5936","26058002887.7155","27442248448.1182","28617434839.4897","29805901340.0491","31318953814.2372","32394984414.6363","31328326049.6753","32709936280.2147","34776120093.7081","37035224314.3447","38859984679.2257","40719613754.8668","42671006645.6169","44618147573.8932","46684506604.5179","45114340142.5133","43807436417.0985","42827664806.4955","47305035692.4433","48984506117.3588","51153414573.2492","52988712244.5939",
"Netherlands","NLD","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","644833397706.538","660561752097.233","671831403721.97","680280034675.615","700423755699.663","722249211308.148","746954304154.858","778688504962.214","814880269569.514","855977300298.198","892097434751.033","912825994038.329","915069589424.478","915964823638.136","934433513627.1","953439548936.444","987166282103.639","1025520717314.87","1047229103290.3","1008845114543.69","1022155013167.68","1040281349648.93","1030108678867.19","1029797250642.23","1046403864219.07","1068593959380.7","1094499730244.85","1124943745824.96","1150353304391.89","1176812483876.89","1131293926122.04","1202303330254.13","1262505478021.61","1263446812646.69","1275824484216.88",
"Norway","NOR","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242217306378.305","249688350523.337","258613358125.059","265971380620.401","279416962664.042","291028534131.191","305661195853.413","321814187613.047","330402399746.108","337248493316.403","348441587688.445","355644329797.36","360543533234.87","363950342838.991","378561449715.442","388726289905.159","398294683027.366","409901149434.675","411876543208.483","403884636049.536","407063417595.852","411564138834.015","422750284410.805","427046234078.948","435792704672.659","443886855657.016","449056913459.868","460120536396.29","463934620462.826","469148071608.821","463151553387.038","481254696871.483","496877324492.726","497235674807.157","507679877839.884",
"Nepal","NPL","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35305600051.5204","37553913761.5046","39096030161.2684","40601168688.7126","43936961801.5529","45460894184.9277","47883179815.6363","50300616038.8364","51817878527.0902","54104380389.4539","57458851963.8193","60216814884.4324","60289161279.1453","62667591457.103","65602066132.3285","67884480784.4944","70168532058.6778","72562373827.3123","76992044903.5975","80482154910.7944","84358509208.0955","87245096016.3483","91319565822.4515","94538720393.0513","100221899349.003","104206775456.958","104658109297.987","114053560138.83","122747151452.59","130918497364.891","127816225643.885","134000165871.651","141546136718.578","144352357438.712","149643411660.469",
"Nauru","NRU","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","293916424.767949","238090603.266377","199376363.502778","167242131.277809","160776333.700579","148037234.86088","130480757.590065","118798016.167807","104794135.203664","97911036.3431466","91198066.2678568","85032083.9602123","76553208.7251061","76771122.6870615","73458581.9372346","73197327.3173721","79293757.6258179","61702195.6680167","74277663.1496265","70079539.543242","69967428.4604705","80038983.2977681","100272294.412328","103929967.422295","120998734.801158","124263301.567021","129685208.316163","121889532.185761","120403550.065428","130621882.206815","133210572.131523","142810518.117187","147025596.759987","147975985.412051","150580735.095933",
"New Zealand","NZL","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102209767177.499","101094869961.496","102200680785.584","108732866429.583","114299171970.733","119696471622.428","124019763178.932","126598472488.63","127685201818.259","134551765827.434","138413470246.354","143134744197.042","149881368404.463","156967822526.452","163384611921.85","168862779675.749","173556794450.693","178861412761.982","177042323387.388","176975992512.094","179557428668.08","183316456644.048","187654286141.858","192513672678.129","199879986813.809","207256296052.033","215088740878.452","222356013413.704","230073061277.127","235404938764.159","234681664396.713","245325429880.081","253902955985.903","257443002559.689","257117433912.22",
"OECD members","OED","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36646193232569.5","37087399136932","37848999683299.6","38366106704436","39576958993906.1","40632040651193.8","41917863647237.1","43465674428702.3","44761999433837","46228888540983.1","48150069759355.6","48821890086915.6","49586837505954.2","50594301659731.8","52277607705983.5","53776469146518.5","55510928203205.4","57024962729198","57290123435982.9","55297521757199.1","56975596238972.5","58164578864291.1","58923244210768.7","59867119509834","61191389889470.5","62765545140337.6","63946631146119.4","65653405362203.6","67203611498254.5","68426339515747.8","65642812829962.8","69661075527112.3","71885963690117.7","73179038233363.7","74471520794704.6",
"Oman","OMN","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62093919315.8457","65865552351.3256","71407403692.9615","75722525016.8907","78657359079.7766","82587725352.4325","85103297839.5262","90238015958.6281","90176767724.1357","90445129903.4862","96045863748.2369","100476619353.446","99688716081.1158","97500882042.6817","99443601849.5056","102207580679.766","106980485428.893","112308813972.947","122360519029.637","129680084836.669","132885774673.996","136732299244.687","148851050089.595","156632542510.424","158656630134.339","166616525284.567","175024701514.049","175556877361.236","177816476803.564","175809572445.37","169867700237.038","174253981507.44","188169394400.543","190403218944.289","193590714735.558",
"Other small states","OSS","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128272749360.002","127871367372.102","123551323005.054","123959309941.511","127148885233.466","132664654162.195","136830157280.369","145918111147.448","149663126960.822","152527414773.948","163887706766.025","169009515894.424","175255808450.389","182998545623.922","190398162953.389","198333762253.128","210788321348.591","221305238320.07","223150383931.301","213339192615.038","219791241389.54","228148305552.461","231663426837.14","234017870893.339","238922572204.331","246706537345.903","255965657159.53","268292109593.193","279207902972.047","292041907057.249","275683463612.324","295673935586.993","306828611529.167","313958344158.311","323356685338.061",
"Pakistan","PAK","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","371666437763.716","390478586348.509","420568467210.417","427960999760.678","443955680746.525","465987465964.472","488571927288.817","493527981429.021","506114101282.509","524638549202.434","546988613138.786","566961082799.092","581672683569.946","613090633473.714","661103327854.397","709209003607.717","752127762869.498","785558445527.773","802215749225.919","830073097004.25","842538450143.46","865119465149.014","891311682885.811","930234061250.392","968526478209.654","1009378364242.3","1075733265592.48","1123416497011.63","1192525738990.65","1222310702240.68","1206737395064.25","1285342890384.16","1346757947320.27","1346221412803.21","1389768773486.19",
"Panama","PAN","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27836330176.8021","30458235723.4795","32956322800.1714","34754335521.5368","35744885207.7474","36371020781.5932","34274225646.7734","36916439412.2217","40012795477.3498","42098120670.739","43870032876.1806","44286757893.8727","45397843441.2562","47711708102.9115","51612451959.8343","55883993112.8985","61392611712.2845","69467622068.2431","76551536001.0809","77785442697.077","82509658741.9483","92335632700.2548","101225055032.51","107626885734.7","112605505019.799","118536343727.279","123955786339.583","131075880415.449","136211693037.233","140438434341.262","115410577991.74","134415382039.559","148891469563.936","159908398388.522","164484443672.141",
"Peru","PER","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139069049051.299","142155351581.534","141386988934.953","148800724578.672","167115662645.517","179501264590.175","184525456662.745","196476846502.465","195707565859.889","198633219091.258","203985135733.517","205245544232.629","216438669381.696","225453390038.125","236631827251.296","251504280342.416","270439783700.885","293476893158.43","320261262261.549","323770760944.8","350748827202.554","372941380346.054","395838954412.583","419005501305.214","428986871742.827","442938574852.441","460449348428.956","472047309811.169","490784526035.036","501781200041.488","446919923476.365","506640152835.223","520871844722.863","518771469889.674","535911373084.806",
"Philippines","PHL","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283126473617.181","281890937770.952","283068196261.779","289244432888.471","301895018069.978","315858342273.919","334368739912.76","351710479274.008","349902368762.457","361611680724.691","377459330716.051","388968938941.494","403424016589.514","423945837811.198","451795808663.307","474125839632.91","499332345525.613","531885276934.827","554992965268.913","563031056381.58","604326568988.619","627642895061.402","670931122448.233","716222537880.086","761688254932.336","810042584431.379","867956228661.943","928114173543.905","986970399946.561","1047358437145.74","947667774109.205","1001824458376.1","1077772591518.08","1137254318494.01","1201987017721.73",
"Palau","PLW","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","272252342.990156","285606932.772148","267327975.937628","234446530.416162","251561199.188295","278981341.249799","307995521.679439","315079391.61294","321380933.117506","304026335.664035","296109786.414712","315358211.173011","331177045.618955","320502291.854091","333126953.814746","344499792.757121","344073577.985801","350108735.258293","330873843.062814","306850496.183949","304101435.291934","319666198.918819","323672934.748172","313845490.096771","328815918.194429","355778757.164623","354213368.81687","342665947.622628","343042908.741884","343729046.251319","323107249.239327","278538180.29621","274865857.25797","280025177.311595","",
"Papua New Guinea","PNG","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12329045966.7161","13506087373.8266","15376556930.7264","18175441792.9416","19255446366.3564","18617619568.4384","20057449630.6837","19274328641.9669","18547857373.4737","18892022881.7849","18420696761.6785","18398354555.441","18369119471.9739","18766646046.1029","19277319465.7054","20500426045.2478","21609487632.7275","23298309982.5612","23229240314.6603","24808926563.4075","27321687296.1442","27624286902.3619","28910782981.1853","30016604913.2221","34081985031.0772","36324019448.3876","38318053068.0375","39672447116.8375","39561660901.7642","41334226882.3746","40024993334.8187","39820324163.1154","42093102630.6742","43697222882.2109","45486636832.3191",
"Poland","POL","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488636005387.022","454355361418.073","465782301587.04","483194689317.762","508769227819.8","549112895547.922","582575162595.757","619620571605.359","648257026192.884","678719821780.329","710323273628.646","719086848972.15","732758087729.869","758575874955.994","797193421189.976","823188485604.069","874243517193.018","933346294279.01","974262055589.444","999740261175.103","1031421305065.9","1085627265652.71","1102039579729.35","1109580182039.64","1153081368765.59","1204183248380.19","1240684182182.6","1304609910272.79","1386093998885.26","1449583454736.59","1420076185854.11","1518447457166.84","1598248809948.92","1602238212133.11","1649077853050.51",
